city,date,aqi,quality_level,pm2_5,pm10,so2,co,no2,o3
hangzhou,2022-11-23,28,优,85,13,26,30,6,0.58
hangzhou,2022-11-24,45,优,155,24,46,43,6,0.64
hangzhou,2022-11-25,51,良,156,30,54,49,6,0.76
hangzhou,2022-11-26,60,良,210,39,69,42,7,0.88
hangzhou,2022-11-27,48,优,166,28,50,39,6,0.8
hangzhou,2022-11-28,38,优,126,22,38,42,6,0.87
hangzhou,2022-11-29,17,优,9,8,13,28,5,0.88
hangzhou,2022-11-30,20,优,61,10,19,22,5,0.64
hangzhou,2022-12-01,29,优,126,19,29,25,6,0.7
hangzhou,2022-12-02,43,优,152,29,42,34,6,0.75
hangzhou,2022-12-03,27,优,61,15,21,42,6,0.93
hangzhou,2022-12-04,20,优,34,11,16,32,6,0.76
hangzhou,2022-12-05,26,优,77,15,23,27,5,0.6
hangzhou,2022-12-06,45,优,125,27,46,38,6,0.65
hangzhou,2022-12-07,59,良,154,36,68,63,7,0.74
hangzhou,2022-12-08,59,良,136,36,68,60,7,0.8
hangzhou,2022-12-09,45,优,82,30,47,51,6,0.92
hangzhou,2022-12-10,71,良,186,51,73,42,6,1.15
hangzhou,2022-12-11,51,良,124,35,53,29,6,0.66
hangzhou,2022-12-12,47,优,56,29,51,35,6,0.5
hangzhou,2022-12-13,65,良,100,37,81,44,7,0.62
hangzhou,2022-12-14,83,良,254,35,117,46,8,0.64
hangzhou,2022-12-15,76,良,205,42,101,58,7,0.68
hangzhou,2022-12-16,53,良,160,30,60,56,6,0.65
hangzhou,2022-12-17,44,优,114,24,45,18,6,0.52
hangzhou,2022-12-18,45,优,123,14,46,24,6,0.5
hangzhou,2022-12-19,52,良,118,26,56,45,7,0.63
hangzhou,2022-12-20,62,良,124,43,75,62,7,0.79
hangzhou,2022-12-21,51,良,104,26,61,32,6,0.61
hangzhou,2022-12-22,67,良,199,33,84,26,7,0.65
hangzhou,2022-12-23,41,优,93,17,41,27,6,0.56
hangzhou,2022-12-24,53,良,138,33,56,41,8,0.7
hangzhou,2022-12-25,57,良,127,40,60,39,8,0.72
hangzhou,2022-12-26,86,良,219,63,90,54,7,0.83
hangzhou,2022-12-27,125,轻度污染,271,95,125,62,9,1.11
hangzhou,2022-12-28,165,中度污染,294,125,152,45,8,1.13
hangzhou,2022-12-29,134,轻度污染,287,101,119,36,6,0.92
hangzhou,2022-12-30,88,良,228,65,78,42,6,0.78
hangzhou,2022-12-31,84,良,193,61,83,49,6,0.85
hangzhou,2023-01-01,120,轻度污染,238,90,119,62,7,0.93
hangzhou,2023-01-02,109,轻度污染,249,82,107,52,6,0.85
hangzhou,2023-01-03,68,良,161,49,65,37,6,0.73
hangzhou,2023-01-04,64,良,130,46,66,41,7,0.67
hangzhou,2023-01-05,86,良,148,63,93,59,7,0.74
hangzhou,2023-01-06,70,良,103,51,78,49,7,0.76
hangzhou,2023-01-07,69,良,107,49,77,48,7,0.68
hangzhou,2023-01-08,69,良,107,49,82,52,6,0.73
hangzhou,2023-01-09,91,良,206,67,107,54,7,0.82
hangzhou,2023-01-10,66,良,163,41,77,26,6,0.58
hangzhou,2023-01-11,56,良,103,35,63,43,6,0.6
hangzhou,2023-01-12,60,良,137,41,66,45,6,0.75
hangzhou,2023-01-13,33,优,79,22,30,41,6,0.8
hangzhou,2023-01-14,15,优,4,7,9,23,5,0.61
hangzhou,2023-01-15,22,优,57,15,18,14,5,0.5
hangzhou,2023-01-16,49,优,144,31,50,16,6,0.61
hangzhou,2023-01-17,61,良,152,43,66,18,6,0.62
hangzhou,2023-01-18,61,良,113,41,64,20,7,0.66
hangzhou,2023-01-19,70,良,134,50,83,25,6,0.72
hangzhou,2023-01-20,84,良,231,58,113,20,7,0.7
hangzhou,2023-01-21,83,良,176,37,115,12,5,0.47
hangzhou,2023-01-22,103,轻度污染,139,76,117,12,5,0.52
hangzhou,2023-01-23,42,优,72,29,38,9,5,0.58
hangzhou,2023-01-24,52,良,175,34,53,6,5,0.55
hangzhou,2023-01-25,51,良,120,35,52,10,5,0.57
hangzhou,2023-01-26,53,良,68,37,50,12,5,0.57
hangzhou,2023-01-27,62,良,159,41,68,11,7,0.63
hangzhou,2023-01-28,56,良,135,35,62,16,6,0.63
hangzhou,2023-01-29,53,良,93,33,56,22,6,0.59
hangzhou,2023-01-30,52,良,82,34,55,25,6,0.59
hangzhou,2023-01-31,52,良,63,36,55,31,6,0.63
hangzhou,2023-02-01,77,良,167,55,81,40,7,0.73
hangzhou,2023-02-02,43,优,82,17,44,20,5,0.44
hangzhou,2023-02-03,57,良,132,35,63,29,5,0.59
hangzhou,2023-02-04,45,优,92,24,45,25,5,0.53
hangzhou,2023-02-05,58,良,112,39,57,28,5,0.6
hangzhou,2023-02-06,67,良,148,48,57,35,5,0.77
hangzhou,2023-02-07,30,优,46,21,25,35,5,0.72
hangzhou,2023-02-08,68,良,175,48,71,33,5,0.69
hangzhou,2023-02-09,28,优,60,18,25,37,5,0.59
hangzhou,2023-02-10,37,优,80,26,33,27,5,0.67
hangzhou,2023-02-11,38,优,102,26,34,31,5,0.59
hangzhou,2023-02-12,21,优,18,13,17,32,5,0.65
hangzhou,2023-02-13,26,优,82,14,19,23,5,0.8
hangzhou,2023-02-14,36,优,140,24,35,21,6,0.53
hangzhou,2023-02-15,51,良,176,33,52,28,7,0.54
hangzhou,2023-02-16,69,良,181,49,73,44,6,0.6
hangzhou,2023-02-17,77,良,161,56,87,54,7,0.66
hangzhou,2023-02-18,80,良,188,57,93,55,7,0.82
hangzhou,2023-02-19,118,轻度污染,326,88,119,32,6,0.88
hangzhou,2023-02-20,67,良,197,47,70,41,7,0.67
hangzhou,2023-02-21,52,良,143,31,57,31,6,0.5
hangzhou,2023-02-22,43,优,83,20,44,25,6,0.45
hangzhou,2023-02-23,55,良,123,35,61,39,6,0.53
hangzhou,2023-02-24,61,良,174,43,56,42,5,0.74
hangzhou,2023-02-25,69,良,227,49,67,32,6,0.76
hangzhou,2023-02-26,37,优,30,21,38,30,6,0.52
hangzhou,2023-02-27,53,良,85,34,56,34,6,0.56
hangzhou,2023-02-28,50,优,69,32,54,40,6,0.63
hangzhou,2023-03-01,70,良,170,51,69,42,7,0.78
hangzhou,2023-03-01,70,良,169,51,69,42,7,0.78
hangzhou,2023-03-02,84,良,235,62,92,36,7,0.67
hangzhou,2023-03-03,70,良,166,50,83,48,7,0.63
hangzhou,2023-03-04,93,良,259,69,108,59,7,0.69
hangzhou,2023-03-05,94,良,259,70,114,64,7,0.75
hangzhou,2023-03-06,70,良,167,47,87,56,7,0.68
hangzhou,2023-03-07,68,良,157,46,86,62,8,0.68
hangzhou,2023-03-08,69,良,167,47,87,62,7,0.8
hangzhou,2023-03-09,53,良,80,36,57,33,6,0.65
hangzhou,2023-03-10,62,良,130,39,71,48,7,0.68
hangzhou,2023-03-11,63,良,163,37,76,59,7,0.64
hangzhou,2023-03-12,69,良,191,37,86,22,6,0.65
hangzhou,2023-03-13,64,良,139,26,78,30,7,0.53
hangzhou,2023-03-14,61,良,120,30,72,46,7,0.62
hangzhou,2023-03-15,69,良,159,40,89,39,8,0.66
hangzhou,2023-03-16,70,良,205,35,90,22,5,0.53
hangzhou,2023-03-17,37,优,122,13,37,27,5,0.53
hangzhou,2023-03-18,48,优,163,33,46,26,5,0.61
hangzhou,2023-03-19,49,优,163,33,50,36,6,0.67
hangzhou,2023-03-20,46,优,133,31,43,42,6,0.75
hangzhou,2023-03-21,38,优,86,24,31,55,5,0.87
hangzhou,2023-03-22,40,优,74,27,36,59,6,1.05
hangzhou,2023-03-23,24,优,16,13,23,31,5,0.97
hangzhou,2023-03-24,101,轻度污染,251,29,153,29,5,0.64
hangzhou,2023-03-25,52,良,167,20,54,35,6,0.66
hangzhou,2023-03-26,62,良,199,33,75,36,7,0.75
hangzhou,2023-03-27,94,良,284,47,139,38,8,0.73
hangzhou,2023-03-28,88,良,273,56,126,45,7,0.74
hangzhou,2023-03-29,57,良,150,32,68,40,7,0.64
hangzhou,2023-03-30,37,优,70,23,37,23,5,0.63
hangzhou,2023-03-31,51,良,134,33,53,34,5,0.68
hangzhou,2023-04-01,53,良,126,36,55,38,6,0.7
hangzhou,2023-04-02,56,良,147,34,56,40,7,0.7
hangzhou,2023-04-03,46,优,205,22,47,42,6,0.61
hangzhou,2023-04-04,35,优,179,19,35,31,5,0.66
hangzhou,2023-04-05,31,优,107,21,29,20,5,0.68
hangzhou,2023-04-06,38,优,101,26,34,28,5,0.67
hangzhou,2023-04-07,40,优,99,23,40,27,5,0.69
hangzhou,2023-04-08,61,良,180,40,71,39,6,0.68
hangzhou,2023-04-09,57,良,75,34,61,42,7,0.61
hangzhou,2023-04-10,58,良,100,32,65,45,7,0.68
hangzhou,2023-04-11,66,良,130,37,81,47,7,0.77
hangzhou,2023-04-12,290,重度污染,271,72,406,26,7,0.49
hangzhou,2023-04-13,118,轻度污染,222,51,186,57,7,0.61
hangzhou,2023-04-14,66,良,164,36,81,32,5,0.8
hangzhou,2023-04-15,69,良,154,39,87,27,6,0.78
hangzhou,2023-04-16,79,良,237,40,109,24,7,0.65
hangzhou,2023-04-17,84,良,258,46,105,35,7,0.75
hangzhou,2023-04-18,65,良,188,35,79,33,6,0.75
hangzhou,2023-04-19,37,优,84,20,34,18,5,0.6
hangzhou,2023-04-20,28,优,13,12,24,18,5,0.51
hangzhou,2023-04-21,45,优,114,22,47,22,5,0.51
hangzhou,2023-04-22,70,良,306,22,90,26,6,0.47
hangzhou,2023-04-23,78,良,322,30,105,21,5,0.48
hangzhou,2023-04-24,40,优,195,17,40,22,4,0.5
hangzhou,2023-04-25,48,优,203,23,49,28,5,0.57
hangzhou,2023-04-26,44,优,181,25,42,25,5,0.57
hangzhou,2023-04-27,56,良,208,35,56,29,6,0.6
hangzhou,2023-04-28,55,良,182,35,60,41,6,0.75
hangzhou,2023-04-29,69,良,212,31,89,25,5,0.64
hangzhou,2023-04-30,83,良,273,31,116,27,6,0.58
hangzhou,2023-05-01,64,良,171,29,78,28,6,0.54
hangzhou,2023-05-02,43,优,61,15,41,17,6,0.42
hangzhou,2023-05-03,37,优,99,21,38,25,5,0.6
hangzhou,2023-05-04,42,优,250,25,43,25,6,0.64
hangzhou,2023-05-05,26,优,51,13,23,15,5,0.6
hangzhou,2023-05-06,37,优,184,25,35,22,5,0.77
hangzhou,2023-05-07,27,优,75,12,20,15,5,0.51
hangzhou,2023-05-08,38,优,157,23,38,18,5,0.47
hangzhou,2023-05-09,48,优,200,24,42,26,6,0.39
hangzhou,2023-05-10,54,良,255,30,53,35,7,0.43
hangzhou,2023-05-11,37,优,84,22,37,37,6,0.44
hangzhou,2023-05-12,45,优,116,27,45,31,6,0.52
hangzhou,2023-05-13,48,优,147,29,46,27,6,0.58
hangzhou,2023-05-14,53,良,135,31,54,29,6,0.55
hangzhou,2023-05-15,57,良,164,31,58,32,7,0.53
hangzhou,2023-05-16,54,良,160,31,57,33,7,0.55
hangzhou,2023-05-17,23,优,9,13,23,23,5,0.5
hangzhou,2023-05-18,24,优,2,13,20,18,5,0.56
hangzhou,2023-05-19,32,优,28,17,30,20,6,0.5
hangzhou,2023-05-20,60,良,188,38,57,32,7,0.63
hangzhou,2023-05-21,68,良,230,46,71,32,6,0.7
hangzhou,2023-05-22,50,优,227,23,60,16,5,0.52
hangzhou,2023-05-23,74,良,301,32,98,21,6,0.46
hangzhou,2023-05-24,52,良,218,24,54,30,6,0.47
hangzhou,2023-05-25,54,良,222,30,55,25,6,0.58
hangzhou,2023-05-26,72,良,313,46,80,35,6,0.71
hangzhou,2023-05-27,53,良,286,34,58,29,6,0.74
hangzhou,2023-05-28,40,优,211,22,38,20,6,0.59
hangzhou,2023-05-29,58,良,301,33,55,27,6,0.65
hangzhou,2023-05-30,71,良,316,51,74,23,6,0.78
hangzhou,2023-05-31,46,优,209,31,44,26,5,0.82
hangzhou,2023-06-01,41,优,0,23,41,21,5,0.64
hangzhou,2023-06-02,73,良,0,32,52,25,6,0.76
hangzhou,2023-06-03,62,良,0,38,66,26,6,0.61
hangzhou,2023-06-04,65,良,0,30,64,27,8,0.54
hangzhou,2023-06-05,56,良,0,34,63,26,6,0.64
hangzhou,2023-06-06,33,优,0,21,32,23,5,0.9
hangzhou,2023-06-07,39,优,0,24,38,29,5,0.94
hangzhou,2023-06-08,38,优,0,20,33,24,5,0.75
hangzhou,2023-06-09,49,优,0,22,36,19,5,0.65
hangzhou,2023-06-10,62,良,0,31,51,25,6,0.68
hangzhou,2023-06-11,71,良,0,31,55,19,6,0.68
hangzhou,2023-06-12,56,良,0,21,37,14,6,0.49
hangzhou,2023-06-13,43,优,0,25,43,19,6,0.5
hangzhou,2023-06-14,62,良,0,22,39,20,6,0.54
hangzhou,2023-06-15,70,良,0,29,51,27,6,0.62
hangzhou,2023-06-16,70,良,0,40,64,32,6,0.64
hangzhou,2023-06-17,34,优,0,23,32,19,5,0.55
hangzhou,2023-06-18,44,优,0,29,43,27,6,0.71
hangzhou,2023-06-19,27,优,0,13,26,22,6,0.6
hangzhou,2023-06-20,19,优,0,10,19,17,5,0.58
hangzhou,2023-06-21,44,优,0,24,38,19,5,0.7
hangzhou,2023-06-22,63,良,0,40,61,25,5,0.78
hangzhou,2023-06-23,33,优,0,14,23,14,5,0.5
hangzhou,2023-06-24,21,优,0,10,14,23,5,0.54
hangzhou,2023-06-25,15,优,0,7,14,18,5,0.56
hangzhou,2023-06-26,21,优,0,10,21,18,5,0.56
hangzhou,2023-06-27,26,优,0,12,24,18,5,0.55
hangzhou,2023-06-28,28,优,0,12,25,17,6,0.5
hangzhou,2023-06-29,29,优,0,13,27,17,6,0.5
hangzhou,2023-06-30,29,优,0,17,29,20,6,0.57
hangzhou,2023-07-01,22,优,0,12,19,13,5,0.48
hangzhou,2023-07-02,30,优,0,16,29,21,5,0.55
hangzhou,2023-07-03,27,优,0,14,25,17,5,0.58
hangzhou,2023-07-04,22,优,0,10,20,11,5,0.49
hangzhou,2023-07-05,21,优,0,11,17,17,5,0.63
hangzhou,2023-07-06,27,优,0,14,26,16,5,0.6
hangzhou,2023-07-07,26,优,0,14,25,12,6,0.5
hangzhou,2023-07-08,25,优,0,14,24,12,6,0.49
hangzhou,2023-07-09,29,优,0,18,29,17,6,0.54
hangzhou,2023-07-10,34,优,0,18,32,17,6,0.55
hangzhou,2023-07-11,43,优,0,25,42,21,6,0.58
hangzhou,2023-07-12,42,优,0,25,40,21,6,0.58
hangzhou,2023-07-13,37,优,0,22,36,23,6,0.57
hangzhou,2023-07-14,40,优,0,22,39,23,6,0.57
hangzhou,2023-07-15,49,优,0,23,40,22,6,0.6
hangzhou,2023-07-16,31,优,0,17,30,16,5,0.6
hangzhou,2023-07-17,24,优,0,12,22,15,5,0.52
hangzhou,2023-07-18,30,优,0,13,26,15,5,0.52
hangzhou,2023-07-19,36,优,0,20,32,15,5,0.59
hangzhou,2023-07-20,16,优,0,7,13,14,4,0.59
hangzhou,2023-07-21,21,优,0,10,18,14,5,0.58
hangzhou,2023-07-22,17,优,0,7,13,11,4,0.53
hangzhou,2023-07-23,19,优,0,9,19,14,4,0.58
hangzhou,2023-07-24,32,优,0,16,29,15,5,0.61
hangzhou,2023-07-25,29,优,0,15,27,16,5,0.56
hangzhou,2023-07-26,22,优,0,8,20,11,5,0.46
hangzhou,2023-07-27,18,优,0,7,18,14,6,0.51
hangzhou,2023-07-28,14,优,0,6,14,14,5,0.51
hangzhou,2023-07-29,18,优,0,8,17,12,5,0.5
hangzhou,2023-07-30,22,优,0,10,22,11,5,0.5
hangzhou,2023-07-31,25,优,0,11,23,11,5,0.49
hangzhou,2023-08-01,23,优,0,12,22,10,5,0.5
hangzhou,2023-08-02,25,优,0,13,25,9,5,0.5
hangzhou,2023-08-03,28,优,0,13,28,13,5,0.51
hangzhou,2023-08-04,30,优,0,15,29,12,5,0.53
hangzhou,2023-08-05,32,优,0,16,30,15,5,0.55
hangzhou,2023-08-06,51,良,0,25,41,18,5,0.63
hangzhou,2023-08-07,39,优,0,24,37,16,5,0.71
hangzhou,2023-08-08,30,优,0,18,27,15,5,0.69
hangzhou,2023-08-09,42,优,0,22,35,14,5,0.74
hangzhou,2023-08-10,38,优,0,22,34,14,5,0.66
hangzhou,2023-08-11,73,良,0,37,55,22,6,0.78
hangzhou,2023-08-12,62,良,0,36,54,21,6,0.73
hangzhou,2023-08-13,67,良,0,34,55,21,6,0.73
hangzhou,2023-08-14,51,良,0,27,43,17,5,0.73
hangzhou,2023-08-15,28,优,0,15,27,19,5,0.6
hangzhou,2023-08-16,40,优,0,21,36,18,5,0.6
hangzhou,2023-08-17,47,优,0,23,37,21,6,0.65
hangzhou,2023-08-18,51,良,0,22,37,20,6,0.62
hangzhou,2023-08-19,31,优,0,14,24,18,6,0.55
hangzhou,2023-08-20,30,优,0,15,26,14,5,0.54
hangzhou,2023-08-21,29,优,0,13,24,15,5,0.6
hangzhou,2023-08-22,27,优,0,15,26,16,5,0.65
hangzhou,2023-08-23,32,优,0,12,22,14,5,0.69
hangzhou,2023-08-24,54,良,0,20,35,20,6,0.69
hangzhou,2023-08-25,58,良,0,25,43,20,6,0.71
hangzhou,2023-08-26,35,优,0,17,31,13,6,0.59
hangzhou,2023-08-27,24,优,0,12,22,15,5,0.55
hangzhou,2023-08-28,20,优,0,9,18,16,5,0.64
hangzhou,2023-08-29,21,优,0,8,12,15,5,0.75
hangzhou,2023-08-30,25,优,0,6,10,13,5,0.64
hangzhou,2023-08-31,30,优,0,19,28,19,5,0.77
hangzhou,2023-09-01,37,优,0,15,29,21,6,0.65
hangzhou,2023-09-02,47,优,0,21,35,17,6,0.61
hangzhou,2023-09-03,48,优,0,32,48,16,6,0.68
hangzhou,2023-09-04,28,优,0,14,26,15,6,0.49
hangzhou,2023-09-05,26,优,0,15,26,20,6,0.53
hangzhou,2023-09-06,35,优,0,21,34,19,6,0.55
hangzhou,2023-09-07,37,优,0,20,34,15,5,0.55
hangzhou,2023-09-08,42,优,0,22,35,17,6,0.56
hangzhou,2023-09-09,56,良,0,24,39,23,6,0.58
hangzhou,2023-09-10,56,良,0,27,43,21,6,0.6
hangzhou,2023-09-11,65,良,0,34,53,24,6,0.66
hangzhou,2023-09-12,62,良,0,36,56,25,6,0.65
hangzhou,2023-09-13,33,优,0,18,30,19,5,0.61
hangzhou,2023-09-14,18,优,0,11,16,19,5,0.65
hangzhou,2023-09-15,18,优,0,10,14,24,5,0.71
hangzhou,2023-09-16,23,优,0,9,13,18,5,0.78
hangzhou,2023-09-17,32,优,0,15,25,17,5,0.72
hangzhou,2023-09-18,47,优,0,28,42,21,5,0.74
hangzhou,2023-09-19,40,优,0,24,37,21,5,0.71
hangzhou,2023-09-20,27,优,0,14,24,16,5,0.63
hangzhou,2023-09-21,23,优,0,10,17,16,5,0.61
hangzhou,2023-09-22,21,优,0,12,20,20,5,0.65
hangzhou,2023-09-23,19,优,0,9,14,21,5,0.58
hangzhou,2023-09-24,34,优,0,21,31,19,5,0.62
hangzhou,2023-09-25,45,优,0,26,40,20,5,0.7
hangzhou,2023-09-26,60,良,0,40,57,22,6,0.97
hangzhou,2023-09-27,58,良,0,34,48,20,6,0.78
hangzhou,2023-09-28,58,良,0,41,55,18,6,0.95
hangzhou,2023-09-29,41,优,0,25,35,15,6,0.7
hangzhou,2023-09-30,32,优,0,18,26,12,6,0.84
hangzhou,2023-10-01,33,优,0,14,26,13,6,0.65
hangzhou,2023-10-02,30,优,0,8,24,15,6,0.4
hangzhou,2023-10-03,34,优,0,19,33,21,6,0.48
hangzhou,2023-10-04,28,优,0,14,27,20,7,0.55
hangzhou,2023-10-05,32,优,0,14,32,18,7,0.5
hangzhou,2023-10-06,33,优,0,10,33,19,7,0.45
hangzhou,2023-10-07,21,优,0,10,19,15,6,0.42
hangzhou,2023-10-08,23,优,0,14,19,17,6,0.57
hangzhou,2023-10-09,36,优,0,23,36,25,7,0.67
hangzhou,2023-10-10,49,优,228,32,47,27,7,0.69
hangzhou,2023-10-11,46,优,184,29,45,27,7,0.7
hangzhou,2023-10-12,44,优,168,25,39,31,7,0.61
hangzhou,2023-10-13,42,优,163,28,41,30,6,0.62
hangzhou,2023-10-14,42,优,139,25,38,30,6,0.66
hangzhou,2023-10-15,46,优,140,29,44,34,6,0.67
hangzhou,2023-10-16,57,良,213,37,56,39,7,0.65
hangzhou,2023-10-17,78,良,284,52,77,42,8,0.73
hangzhou,2023-10-18,74,良,273,49,72,40,7,0.71
hangzhou,2023-10-19,66,良,280,47,66,40,6,0.75
hangzhou,2023-10-20,30,优,168,16,28,22,6,0.53
hangzhou,2023-11-01,54,良,161,33,54,47,6,0.61
hangzhou,2023-11-02,47,优,112,27,46,45,6,0.55
hangzhou,2023-11-03,52,良,169,34,54,49,7,0.68
hangzhou,2023-11-04,67,良,233,47,70,46,6,0.7
hangzhou,2023-11-05,64,良,281,41,63,31,6,0.67
hangzhou,2023-11-06,22,优,17,8,20,19,6,0.52
hangzhou,2023-11-07,47,优,183,25,52,41,7,0.53
hangzhou,2023-11-08,56,良,203,36,60,47,7,0.67
hangzhou,2023-11-09,52,良,167,36,52,43,6,0.77
hangzhou,2023-11-10,29,优,108,17,28,23,6,0.58
hangzhou,2023-11-11,27,优,99,13,27,26,6,0.48
hangzhou,2023-11-12,34,优,167,23,31,18,5,0.58
hangzhou,2023-11-13,43,优,172,28,41,27,8,0.64
hangzhou,2023-11-14,56,良,171,38,59,49,7,0.65
hangzhou,2023-11-15,91,良,241,67,99,56,8,0.77
hangzhou,2023-11-16,64,良,206,38,68,30,6,0.67
hangzhou,2023-11-17,79,良,279,24,109,25,6,0.41
hangzhou,2023-11-18,55,良,150,23,63,36,8,0.53
hangzhou,2023-11-19,57,良,138,31,64,47,7,0.68
hangzhou,2023-11-20,70,良,200,47,82,52,8,0.75
hangzhou,2023-11-21,70,良,182,48,81,62,7,0.78
hangzhou,2023-11-22,56,良,122,36,62,54,7,0.74
hangzhou,2023-11-23,81,良,229,58,95,43,9,0.77
hangzhou,2023-11-24,50,优,153,16,53,32,8,0.52
hangzhou,2023-11-25,52,良,149,25,55,42,7,0.57
hangzhou,2023-11-26,64,良,169,42,76,53,7,0.67
hangzhou,2023-11-27,68,良,164,45,79,50,7,0.78
hangzhou,2023-11-28,65,良,197,40,81,48,7,0.7
hangzhou,2023-11-29,79,良,276,54,103,48,8,0.79
hangzhou,2023-11-30,48,优,171,22,50,26,7,0.58
hangzhou,2023-12-01,39,优,83,19,39,29,10,0.55
hangzhou,2023-12-02,61,良,218,42,67,57,9,0.7
hangzhou,2023-12-03,102,轻度污染,307,76,114,72,10,0.88
hangzhou,2023-12-04,106,轻度污染,280,80,111,64,7,0.97
hangzhou,2023-12-05,52,良,113,36,51,36,6,0.78
hangzhou,2023-12-06,58,良,136,33,68,38,7,0.73
hangzhou,2023-12-07,71,良,180,39,92,46,7,0.73
hangzhou,2023-12-08,57,良,117,30,64,42,7,0.67
hangzhou,2023-12-09,53,良,128,31,57,51,7,0.64
hangzhou,2023-12-10,81,良,291,60,94,67,7,0.84
hangzhou,2023-12-11,23,优,61,14,23,25,5,0.74
hangzhou,2023-12-12,30,优,63,20,27,24,5,0.75
hangzhou,2023-12-13,67,良,247,48,67,40,6,0.77
hangzhou,2023-12-14,52,良,191,33,55,46,7,0.92
hangzhou,2023-12-15,34,优,127,20,32,35,6,1.06
hangzhou,2023-12-16,34,优,149,24,31,15,6,0.79
hangzhou,2023-12-17,38,优,163,24,37,22,7,0.68
hangzhou,2023-12-18,37,优,111,23,34,48,7,0.84
hangzhou,2023-12-19,38,优,104,26,29,37,6,0.92
hangzhou,2023-12-20,73,良,264,53,67,28,7,0.72
hangzhou,2023-12-21,50,优,173,31,51,22,9,0.57
hangzhou,2023-12-22,43,优,80,27,43,27,8,0.55
hangzhou,2023-12-23,58,良,138,40,61,57,7,0.66
hangzhou,2023-12-24,68,良,151,48,78,53,7,0.76
hangzhou,2023-12-25,74,良,159,53,93,58,7,0.81
hangzhou,2023-12-26,104,轻度污染,237,78,125,76,7,0.93
hangzhou,2023-12-27,122,轻度污染,236,92,142,83,8,1.01
hangzhou,2023-12-28,170,中度污染,256,129,179,82,9,1.16
hangzhou,2023-12-29,196,中度污染,257,148,205,89,7,1.23
hangzhou,2023-12-30,185,中度污染,256,139,191,92,6,1.23
hangzhou,2023-12-31,149,轻度污染,274,113,159,44,8,1.08
